movieId,name,year,Mystery,Drama,Western,Sci-Fi,Horror,Film-Noir,Crime,Romance,Fantasy,Musical,Animation,War,Adventure,Action,(no genres listed),Comedy,Documentary,Children,Thriller,IMAX
110882,Locke,2013,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111113,Neighbors,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
111228,"Fragile Trust: Plagiarism, Power, and Jayson Blair at the New York Times, A",2013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
111235,Jodorowsky's Dune,2013,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
111249,Belle,2013,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111251,"Immigrant, The",2013,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
111360,Lucy,2014,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
111362,X-Men: Days of Future Past,2014,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
111364,Godzilla,2014,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
111384,Blue Ruin,2013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
111443,Chef,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
111486,Lesson of the Evil (Aku no kyôten),2012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
111505,"Love God?, The",1969,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
111529,"Normal Heart, The",2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111617,Blended,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
111622,Begin Again,2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
111624,Kelly & Cal,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
111659,Maleficent,2014,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True
111663,Zombeavers,2014,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
111680,At Middleton,2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
111743,A Million Ways to Die in the West,2014,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
111759,Edge of Tomorrow,2014,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
111781,Mission: Impossible - Rogue Nation,2015,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
111795,Million Dollar Arm,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
111913,Lilting,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111921,The Fault in Our Stars,2014,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
111931,Raze,2013,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
112006,Tangled Ever After,2012,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
112062,Camille Claudel 1915,2013,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112070,Maps to the Stars,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112112,Back in the Day,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
112138,22 Jump Street,2014,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
112171,"Equalizer, The",2014,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
112175,How to Train Your Dragon 2,2014,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
112183,Birdman: Or (The Unexpected Virtue of Ignorance),2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
112277,Haunt,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112290,Boyhood,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112303,Think Like a Man Too,2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
112334,"Internet's Own Boy: The Story of Aaron Swartz, The",2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
112370,Transformers: Age of Extinction,2014,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
112399,Finding Vivian Maier,2013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
112421,Frank,2014,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
112450,They Came Together,2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
112460,Planes: Fire & Rescue,2014,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
112497,Tammy,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
112515,"Babadook, The",2014,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
112550,White God (Fehér isten),2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112552,Whiplash,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112556,Gone Girl,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
112577,Willie & Phil,1980,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
112582,Life Itself,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
112623,Dawn of the Planet of the Apes,2014,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112653,"Battered Bastards of Baseball, The",2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
112655,No One Lives,2012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
112689,Miss Violence,2013,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112735,Charlie's Country,2013,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112749,And So It Goes,2014,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
112767,Premature,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
112788,Sex Tape,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
112804,I Origins,2014,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112818,"Purge: Anarchy, The",2014,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
112850,Words and Pictures,2013,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
112852,Guardians of the Galaxy,2014,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
112897,The Expendables 3,2014,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
112911,Hercules,2014,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
112921,Once My Mother,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
112940,A Most Wanted Man,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
113064,"Trip to Italy, The",2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
113186,Felony,2013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
113207,Get on Up,2014,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
113220,"Dog, The",2013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
113225,Magic in the Moonlight,2014,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
113252,Housebound,2014,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
113275,The Hundred-Foot Journey,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
113345,Jupiter Ascending,2015,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
113348,Teenage Mutant Ninja Turtles,2014,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
113378,"Giver, The",2014,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113416,Revenge of the Green Dragons,2014,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
113453,Let's Be Cops,2014,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
113532,"Inbetweeners 2, The",2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
113565,"Sacrament, The",2013,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
113573,Sin City: A Dame to Kill For,2014,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
113640,"Canal, The",2014,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
113705,"Two Days, One Night (Deux jours, une nuit)",2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113741,Coherence,2013,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
113780,"As Above, So Below",2014,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
113829,"One I Love, The",2014,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
113862,"Guest, The",2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
113938,Nixon by Nixon: In His Own Words,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
114028,Pride,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
114044,Honeymoon,2014,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114060,The Drop,2014,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
114074,The Skeleton Twins,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114082,Bambi Meets Godzilla,1969,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
114122,Dim Sum: A Little Bit of Heart,1985,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
114180,"Maze Runner, The",2014,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
114254,1971,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
114265,Laggies,2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
114342,Force Majeure (Turist),2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114459,White Bird in a Blizzard,2014,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
114464,Helter Skelter,1976,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
114552,"Boxtrolls, The",2014,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
114601,This Is Where I Leave You,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
114635,"Look of Silence, The",2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
114662,American Sniper,2014,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
114670,Tusk,2014,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
114707,Horns,2014,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114762,Two Night Stand,2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
114766,SS Experiment Love Camp (Lager SSadis Kastrat Kommandantur),1976,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
114795,Dracula Untold,2014,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
114818,Stretch,2014,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
114925,"Captive, The",2014,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
114935,Predestination,2014,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
115122,What We Do in the Shadows,2014,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
115139,Challenge to Lassie,1949,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
115147,The Best of Me,2014,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
115149,John Wick,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
115151,Plastic,2014,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
115170,"Judge, The",2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115174,Love Is Strange,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115210,Fury,2014,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
115216,"Salvation, The",2014,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115231,St. Vincent,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
115502,"Rewrite, The",2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
115534,Ouija,2014,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115569,Nightcrawler,2014,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
115617,Big Hero 6,2014,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
115624,Dream Home (Wai dor lei ah yut ho),2010,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115664,The Book of Life,2014,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
115680,Time Lapse,2014,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
115713,Ex Machina,2015,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
115877,"Simpsons: The Longest Daycare, The",2012,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
115881,9,2005,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
115927,Doctor Strange,2007,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
116012,The Young Savages,1961,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
116136,Olive Kitteridge,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116161,Foxcatcher,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116207,Zulu,2013,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
116397,Stonehearst Asylum,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
116413,Life Partners,2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
116419,Drive Hard,2014,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
116503,The Possession of Michael King,2014,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116660,Free Fall,2013,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116797,The Imitation Game,2014,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
116799,Inherent Vice,2014,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
116823,The Hunger Games: Mockingjay - Part 1,2014,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
116849,Sex Ed,2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
116855,The Way He Looks,2014,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
116887,Exodus: Gods and Kings,2014,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
116897,Wild Tales,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
116939,Werner - Beinhart!,1990,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
116977,Dumb and Dumber To,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
116985,The Longest Week,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
117107,Miss Meadows,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117121,Dorothy Mills,2008,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
117123,Dear White People,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
117176,The Theory of Everything,2014,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
117192,Doctor Who: The Time of the Doctor,2013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
117434,Starry Eyes,2014,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117444,Song of the Sea,2014,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
117456,Beyond the Lights,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117511,Hello Ladies: The Movie,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
117529,Jurassic World,2015,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
117533,Citizenfour,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
117590,Horrible Bosses 2,2014,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
117851,Penguins of Madagascar,2014,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
117871,"Water Diviner, The",2014,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
117895,Maze Runner: Scorch Trials,2015,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
118082,The Voices,2014,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
118105,Trailer Park Boys: Live at the North Pole,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
118248,Dying of the Light,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
118260,The Borderlands,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118326,By the Gun,2014,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
118334,Omen IV: The Awakening,1991,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
118354,Kill the Messenger,2014,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
118468,Mei and the Kittenbus,2002,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
118696,The Hobbit: The Battle of the Five Armies,2014,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
118700,Selma,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118702,Unbroken,2014,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
118814,Playing It Cool,2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
118880,"Girl Walks Home Alone at Night, A",2014,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
118890,Bill Hicks: Relentless,1992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
118898,A Most Violent Year,2014,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
118900,Wild,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118924,Top Five,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
118985,Big Eyes,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118997,Into the Woods,2014,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
119068,"Men, Women & Children",2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
119141,The Interview,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
119145,Kingsman: The Secret Service,2015,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False
119155,Night at the Museum: Secret of the Tomb,2014,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
119655,Seventh Son,2014,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
120392,Comet,2014,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
120466,Chappie,2015,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
120635,Taken 3,2015,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
120637,Blackhat,2015,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
120783,Son of a Gun,2014,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
120799,Terminator Genisys,2015,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
120805,Robin Williams: Weapons of Self Destruction,2009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
120821,The War at Home,1979,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
121113,Shriek If You Know What I Did Last Friday the Thirteenth,2000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
121126,The Car,1977,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
121171,Red Army,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
121231,It Follows,2014,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121491,Off Beat,2004,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
121618,The Great Gatsby,1926,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122490,Wicked Blood,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
122882,Mad Max: Fury Road,2015,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
122886,Star Wars: Episode VII - The Force Awakens,2015,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
122888,Ben-hur,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
122890,Warcraft,2016,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
122892,Avengers: Age of Ultron,2015,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
122900,Ant-Man,2015,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
122902,Fantastic Four,2015,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
122904,Deadpool,2016,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
122920,Captain America: Civil War,2016,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
122924,X-Men: Apocalypse,2016,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
122932,Elsa & Fred,2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
123663,The Passionate Plumber,1932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
123695,The Story on Page One,1959,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123947,Cake,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
124859,The Gambler,2014,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
125916,Fifty Shades of Grey,2015,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
126006,Rudolph the Red-Nosed Reindeer,1948,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
126106,Beastie Boys: Sabotage,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
126420,American Heist,2015,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
126430,The Pacific,2010,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
126548,The DUFF,2015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
127052,Operation 'Y' & Other Shurik's Adventures,1965,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
127096,Project Almanac,2015,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
127098,Louis C.K.: Live at The Comedy Store,2015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
127108,Brooklyn,2015,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
127114,The End of the Tour,2015,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127124,I'll See You in My Dreams,2015,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
127136,True Story,2015,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
127144,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,2015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
127152,Going Clear: Scientology and the Prison of Belief,2015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
127158,Tig,2015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
127164,"What Happened, Miss Simone?",2015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
127178,99 Homes,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127194,The D Train,2015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
127198,Dope,2015,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
127202,Me and Earl and the Dying Girl,2015,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127204,The Overnight,2015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
127206,"People, Places, Things",2015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
127212,The Stanford Prison Experiment,2015,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
127319,The Loft,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
127728,Back Soon,2007,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
128235,Stormy Weather,1943,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
128360,The Hateful Eight,2015,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128512,Paper Towns,2015,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
